1,1.7675933988258163,84.43081790898603,38.119461044345194,14.377548252441521,24.744177235084003,2,1,63.48884624845724,5.177665836684747,1.1954697707470747
1,1.16082086527415,86.54278018629138,37.174068660599005,9.635989937373779,21.295543524760213,1,1,56.76792377757101,6.621384510393742,0.24485105117621064
1,2.9621598646454657,81.6900115071214,38.2533149362733,13.564793878062032,24.81504379005621,1,1,49.90855649413426,9.424109384936354,1.832477976876179
1,2.8305600956254353,82.44570086322736,38.656682777043684,18.292612657587107,26.125668591827413,1,1,92.8308236702579,5.935196823332534,3.365868250359942
1,3.741602973955463,86.41040458750804,40.52493481222558,14.233984530635189,24.462145052191158,2,1,19.77092366412676,3.5845458459752355,2.3314509392868947
1,1.2512553825029358,88.76005880469955,40.79009444768365,8.355625205225135,17.598660480686608,2,1,21.835110651108288,7.724501252619259,2.7184146985814124
1,0.6978752859742695,88.15248163357876,37.12411768501616,11.778475992504887,21.662361844681016,2,1,18.28962154114794,6.985955857199435,2.6460078957802136
1,0.49152290093990875,82.25332557599799,35.363108110831895,9.438825965485957,19.190634396268862,1,1,51.16323763084285,6.415874132472141,17.66830092150528
1,6.302021923641158,85.73948274847908,37.53591968414138,11.386288204024911,23.97338061281224,2,1,43.769881386002695,8.980987097543327,0.21967500396761977
1,7.810063396435596,85.75706530532041,40.65419708813056,12.946618615560137,24.64897173680444,2,1,76.39820565636184,7.0121368228314065,2.166196380516115
1,1.1326559859584706,85.78412424844478,38.07060217123427,17.896202515310506,26.02578286062727,2,1,18.603434120229007,4.761586879292619,3.0988525441857773
1,7.700246399114562,88.17980639820362,39.407411444966655,15.890048411192213,23.745304845374918,1,1,63.45448053716753,7.0918053909594345,0.12407633726463566
1,3.2302348780246253,83.23831601029035,35.84856207128414,19.406743226562522,27.49199996548689,1,1,25.074459675941434,8.063354929416455,2.284174910932183
1,5.713396795331064,86.5080034348065,41.06054507161502,20.57019716510769,27.718415206906485,1,1,1.2448591403157128,6.589273835824597,0.3030424347975187
1,0.19535747399702044,81.32371666025513,35.40469575995615,15.530373897674105,25.66958695918114,2,1,23.869264245032475,3.9024177494332095,2.245296849199115
1,0.4740050017089622,83.12613045051084,36.932645380495664,16.872152626054145,25.000800391887438,2,1,58.51343660916064,6.157555616734778,5.6894229041906605
1,0.3085974265761894,82.1203575993363,40.715060254631176,9.717312272261692,20.7840851930388,2,1,51.888170987534224,5.500309513786297,1.5311816890144234
1,1.315554371195329,90.1462277715763,36.49513330962431,14.887920197686821,24.807274211451606,2,1,54.0044674704296,7.681480716980876,7.3000044928352485
0,2.5593154510835876,86.8680302932352,36.17528122713668,10.503232720868114,21.98290271706714,1,1,79.32853560792536,5.6977325224049835,2.123854542735238
1,1.4193854131541406,82.09392864884542,35.40833976062099,10.636053800510695,22.206823788344288,2,1,36.63752584927108,8.96971467950926,3.2131223013580366
1,3.2823932587327196,82.1563217417271,40.221504128354155,12.319613742591816,23.342470482026695,1,1,23.715362246224647,11.333142679590964,1.4973372844585613
1,4.416341472929305,87.10785798114964,38.09073283768619,9.718104744597388,20.385564884435695,2,1,13.72987044528882,4.815281865374066,12.19805990317443
1,2.9697549369023317,84.50259793380614,35.79477148317003,-8914174.0,-3146731603263.6484,1,1,12.98316668283789,7.59456665727136,1.6671204514655211
